Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit,Lead_Time_Dias
CA-2015-147298,2015-04-26,2015-05-03,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,West,Furniture,Chairs,FUR-CH-10004886,Bevis Steel Folding Chairs,230.28,1,0.1,62.12,7
CA-2015-147298,2015-04-26,2015-05-03,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,West,Office Supplies,Binders,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288,3,0.3,2.9,7
CA-2018-147942,2018-04-01,2018-04-05,Standard Class,MS-17365,Maribeth Schnelling,Consumer,West,Office Supplies,Labels,OFF-LA-10003663,Avery 498,5.78,8,0.0,1.49,4
CA-2018-147942,2018-04-01,2018-04-05,Standard Class,MS-17365,Maribeth Schnelling,Consumer,West,Office Supplies,Binders,OFF-BI-10001294,Fellowes Binding Cases,121.68,3,0.2,6.61,4
CA-2018-115931,2018-12-22,2018-12-26,Standard Class,JM-15655,Jim Mitchum,Corporate,West,Office Supplies,Art,OFF-AR-10000369,Design Ebony Sketching Pencil,4.17,4,0.2,0.61,4
CA-2018-115931,2018-12-22,2018-12-26,Standard Class,JM-15655,Jim Mitchum,Corporate,West,Technology,Phones,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,8,0.3,9.77,4
CA-2018-115931,2018-12-22,2018-12-26,Standard Class,JM-15655,Jim Mitchum,Corporate,West,Office Supplies,Storage,OFF-ST-10000876,Eldon Simplefile Box Office,37.32,1,0.2,10.25,4
CA-2018-115931,2018-12-22,2018-12-26,Standard Class,JM-15655,Jim Mitchum,Corporate,West,Office Supplies,Labels,OFF-LA-10001404,Avery 517,18.45,6,0.3,2.66,4
CA-2015-164861,2015-12-03,2015-12-06,Second Class,MC-17635,Matthew Clasen,Corporate,Central,Office Supplies,Paper,OFF-PA-10001972,Xerox 214,25.92,1,0.0,6.22,3
CA-2018-127180,2018-10-22,2018-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,East,Technology,Copiers,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,11199.968,1,0.3,2873.43,2
CA-2018-127180,2018-10-22,2018-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,East,Technology,Phones,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,2399.6,8,0.0,593.97,2
CA-2018-127180,2018-10-22,2018-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,East,Office Supplies,Envelopes,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,63.9,4,0.3,14.76,2
CA-2018-127180,2018-10-22,2018-10-24,First Class,TA-21385,Tom Ashbrook,Home Office,East,Technology,Phones,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,52.99,1,0.2,9.22,2
US-2018-165344,2018-11-13,2018-11-15,First Class,SB-20290,Sean Braxton,Corporate,East,Technology,Accessories,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,60.864,7,0.0,9.86,2
US-2018-165344,2018-11-13,2018-11-15,First Class,SB-20290,Sean Braxton,Corporate,East,Technology,Machines,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,5,0.2,143.25,2
US-2018-165344,2018-11-13,2018-11-15,First Class,SB-20290,Sean Braxton,Corporate,East,Office Supplies,Binders,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,11.22,5,0.0,0.78,2
CA-2016-168186,2016-09-10,2016-09-15,Standard Class,AB-10150,Aimee Bixby,Consumer,Central,Office Supplies,Paper,OFF-PA-10000477,Xerox 1952,14.94,1,0.3,4.67,5
US-2018-110604,2018-05-15,2018-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,West,Furniture,Furnishings,FUR-FU-10000076,24-Hour Round Wall Clock,39.96,6,0.3,11.89,5
US-2018-110604,2018-05-15,2018-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,West,Furniture,Chairs,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,9,0.3,6.56,5
US-2018-110604,2018-05-15,2018-05-20,Standard Class,JF-15295,Jason Fortune-,Consumer,West,Furniture,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,220.96,9,0.1,48.62,5
CA-2016-116750,2016-07-05,2016-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,South,Furniture,Furnishings,FUR-FU-10003829,Stackable Trays,4.928,8,0.1,1.62,5
CA-2016-116750,2016-07-05,2016-07-10,Second Class,BF-10975,Barbara Fisher,Corporate,South,Office Supplies,Binders,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.0,0.95,5
CA-2016-162369,2016-08-15,2016-08-19,Standard Class,TT-21265,Tim Taslimi,Corporate,West,Office Supplies,Storage,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,323.1,1,0.1,88.12,4
CA-2018-108441,2018-06-12,2018-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,East,Office Supplies,Paper,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",19.04,9,0.3,1.42,6
CA-2018-108441,2018-06-12,2018-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,East,Office Supplies,Binders,OFF-BI-10000848,Angle-D Ring Binders,13.128,1,0.1,2.72,6
CA-2018-108441,2018-06-12,2018-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,East,Office Supplies,Art,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,64.14,8,0.1,20.22,6
CA-2018-108441,2018-06-12,2018-06-18,Standard Class,SB-20170,Sarah Bern,Consumer,East,Furniture,Chairs,FUR-CH-10000595,Safco Contoured Stacking Chairs,858.24,5,0.2,184.96,6
CA-2016-169740,2016-02-20,2016-02-25,Standard Class,LM-17065,Liz MacKendrick,Consumer,South,Technology,Accessories,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99,3,0.0,7.04,5
CA-2017-124051,2017-12-29,2017-12-30,First Class,KA-16525,Kelly Andreada,Consumer,Central,Office Supplies,Paper,OFF-PA-10001289,White Computer Printout Paper by Universal,186.048,7,0.0,59.96,1
CA-2017-149111,2017-04-17,2017-04-21,Second Class,BF-11170,Ben Ferrer,Home Office,South,Technology,Phones,TEC-PH-10003092,Motorola L804,36.792,7,0.0,9.74,4
CA-2017-149111,2017-04-17,2017-04-21,Second Class,BF-11170,Ben Ferrer,Home Office,South,Furniture,Furnishings,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624,9,0.1,4.82,4
CA-2015-131002,2015-09-07,2015-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Central,Furniture,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",57.69,7,0.3,13.03,5
CA-2015-131002,2015-09-07,2015-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Central,Office Supplies,Binders,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,3,0.2,10.27,5
CA-2015-131002,2015-09-07,2015-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Central,Office Supplies,Paper,OFF-PA-10000223,Xerox 2000,12.96,1,0.0,3.77,5
CA-2015-131002,2015-09-07,2015-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Central,Furniture,Furnishings,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,8,0.1,282.54,5
CA-2015-131002,2015-09-07,2015-09-12,Second Class,TB-21400,Tom Boeckenhauer,Consumer,Central,Technology,Phones,TEC-PH-10000215,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,104.85,3,0.3,30.26,5
US-2017-146794,2017-09-26,2017-10-01,Standard Class,SH-19975,Sally Hughsby,Corporate,West,Furniture,Bookcases,FUR-BO-10004467,Bestar Classic Bookcase,424.9575,8,0.2,111.45,5
CA-2018-112515,2018-09-17,2018-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,West,Office Supplies,Binders,OFF-BI-10000829,Avery Non-Stick Binders,10.776,8,0.2,0.98,4
CA-2018-112515,2018-09-17,2018-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,West,Office Supplies,Binders,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,5,0.0,3.48,4
CA-2018-112515,2018-09-17,2018-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,West,Office Supplies,Paper,OFF-PA-10000062,Green Bar Computer Printout Paper,164.88,1,0.0,44.65,4
CA-2018-112515,2018-09-17,2018-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,West,Furniture,Bookcases,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,7,0.3,363.48,4
CA-2018-112515,2018-09-17,2018-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,West,Office Supplies,Binders,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,5,0.1,3.05,4
CA-2018-112515,2018-09-17,2018-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,West,Office Supplies,Storage,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,8,0.3,84.03,4
CA-2018-112515,2018-09-17,2018-09-21,Second Class,AS-10225,Alan Schoenberger,Corporate,West,Office Supplies,Labels,OFF-LA-10001175,Avery 514,14.4,9,0.0,1.14,4
CA-2017-150343,2017-08-16,2017-08-20,Standard Class,PK-19075,Pete Kriz,Consumer,West,Office Supplies,Envelopes,OFF-EN-10004030,Convenience Packs of Business Envelopes,10.86,7,0.3,1.37,4
CA-2016-135538,2016-12-24,2016-12-28,Standard Class,HR-14830,Harold Ryan,Corporate,West,Furniture,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,883.84,7,0.1,219.99,4
CA-2018-123372,2018-11-28,2018-12-02,Standard Class,DG-13300,Deirdre Greer,Corporate,East,Technology,Phones,TEC-PH-10002834,Google Nexus 5,1979.89,1,0.2,499.16,4
CA-2018-123372,2018-11-28,2018-12-02,Standard Class,DG-13300,Deirdre Greer,Corporate,East,Office Supplies,Envelopes,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,4,0.2,11.51,4
CA-2018-159604,2018-04-14,2018-04-15,First Class,CL-12700,Craig Leslie,Home Office,Central,Office Supplies,Binders,OFF-BI-10003460,Acco 3-Hole Punch,8.76,2,0.2,2.28,1
CA-2017-164784,2017-05-01,2017-05-04,First Class,HF-14995,Herbert Flentye,Consumer,South,Office Supplies,Labels,OFF-LA-10001569,Avery 499,3.984,2,0.2,0.66,3
CA-2017-164784,2017-05-01,2017-05-04,First Class,HF-14995,Herbert Flentye,Consumer,South,Furniture,Tables,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,370.62,2,0.0,18.55,3
CA-2017-164784,2017-05-01,2017-05-04,First Class,HF-14995,Herbert Flentye,Consumer,South,Office Supplies,Binders,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,4,0.0,0.27,3
CA-2017-111794,2017-10-01,2017-10-01,Same Day,HG-15025,Hunter Glantz,Consumer,Central,Technology,Accessories,TEC-AC-10003832,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,79.512,1,0.1,25.03,0
CA-2017-111794,2017-10-01,2017-10-01,Same Day,HG-15025,Hunter Glantz,Consumer,Central,Office Supplies,Paper,OFF-PA-10000474,Easy-staple paper,28.352,4,0.1,3.31,0
US-2016-139759,2016-08-25,2016-08-30,Standard Class,NL-18310,Nancy Lomonaco,Home Office,West,Furniture,Chairs,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",40.784,2,0.1,3.42,5
US-2016-139759,2016-08-25,2016-08-30,Standard Class,NL-18310,Nancy Lomonaco,Home Office,West,Office Supplies,Appliances,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,105.96,5,0.1,26.98,5
CA-2015-126403,2015-09-09,2015-09-12,Second Class,RR-19525,Rick Reed,Corporate,East,Office Supplies,Paper,OFF-PA-10001144,Xerox 1913,166.44,3,0.3,30.33,3
CA-2015-126403,2015-09-09,2015-09-12,Second Class,RR-19525,Rick Reed,Corporate,East,Furniture,Chairs,FUR-CH-10003761,Global Italian Leather Office Chair,785.88,8,0.1,227.1,3
CA-2015-126403,2015-09-09,2015-09-12,Second Class,RR-19525,Rick Reed,Corporate,East,Office Supplies,Paper,OFF-PA-10004665,Advantus Motivational Note Cards,26.2,4,0.2,8.08,3
CA-2015-126403,2015-09-09,2015-09-12,Second Class,RR-19525,Rick Reed,Corporate,East,Office Supplies,Storage,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,1325.85,1,0.2,402.79,3
CA-2018-136875,2018-12-03,2018-12-03,Same Day,TC-21295,Toby Carlisle,Consumer,West,Office Supplies,Paper,OFF-PA-10000357,Xerox 1888,166.44,1,0.2,23.95,0
CA-2018-132185,2018-11-27,2018-12-02,Standard Class,DB-13615,Doug Bickford,Consumer,South,Office Supplies,Art,OFF-AR-10000422,Pencil and Crayon Sharpener,8.76,3,0.3,1.77,5
CA-2018-132185,2018-11-27,2018-12-02,Standard Class,DB-13615,Doug Bickford,Consumer,South,Office Supplies,Appliances,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,43.584,9,0.1,10.68,5
US-2015-160780,2015-06-21,2015-06-21,Same Day,SV-20785,Stewart Visinsky,Consumer,West,Office Supplies,Binders,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.2,1.63,0
US-2015-160780,2015-06-21,2015-06-21,Same Day,SV-20785,Stewart Visinsky,Consumer,West,Office Supplies,Binders,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164,2,0.2,1.57,0
CA-2018-127026,2018-01-21,2018-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,Central,Office Supplies,Binders,OFF-BI-10000546,Avery Durable Binders,14.4,9,0.2,2.86,6
CA-2018-127026,2018-01-21,2018-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,Central,Technology,Accessories,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,619.95,2,0.2,33.38,6
CA-2018-127026,2018-01-21,2018-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,Central,Office Supplies,Binders,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",89.52,3,0.0,30.01,6
CA-2018-127026,2018-01-21,2018-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,Central,Technology,Machines,TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,2,0.1,101.43,6
CA-2018-127026,2018-01-21,2018-01-27,Standard Class,MH-18115,Mick Hernandez,Home Office,Central,Technology,Phones,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,3,0.1,17.75,6
CA-2018-137085,2018-06-29,2018-07-06,Standard Class,CT-11995,Carol Triggs,Consumer,West,Office Supplies,Binders,OFF-BI-10000632,Satellite Sectional Post Binders,312.552,6,0.3,42.59,7
CA-2017-133123,2017-09-06,2017-09-11,Standard Class,KB-16315,Karl Braun,Consumer,South,Office Supplies,Envelopes,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,9,0.0,33.09,5
CA-2017-133123,2017-09-06,2017-09-11,Standard Class,KB-16315,Karl Braun,Consumer,South,Office Supplies,Binders,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,3.204,9,0.3,0.52,5
US-2017-128195,2017-08-04,2017-08-05,First Class,RA-19285,Ralph Arnett,Consumer,Central,Office Supplies,Binders,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,3.98,7,0.2,1.13,1
CA-2016-153220,2016-11-12,2016-11-14,First Class,YC-21895,Yoseph Carroll,Corporate,West,Office Supplies,Paper,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",15.7,3,0.3,2.89,2
CA-2015-123064,2015-06-30,2015-07-02,First Class,RA-19915,Russell Applegate,Consumer,Central,Office Supplies,Art,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,5.248,4,0.2,1.62,2
CA-2018-156412,2018-12-04,2018-12-08,Standard Class,CM-12160,Charles McCrossin,Consumer,East,Office Supplies,Binders,OFF-BI-10004364,Storex Dura Pro Binders,5.346,6,0.2,1.4,4
US-2017-144211,2017-08-28,2017-09-02,Standard Class,CS-12130,Chad Sievert,Consumer,West,Office Supplies,Paper,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,5,0.1,0.88,5
US-2017-144211,2017-08-28,2017-09-02,Standard Class,CS-12130,Chad Sievert,Consumer,West,Technology,Phones,TEC-PH-10002890,AT&T 17929 Lendline Telephone,108.576,2,0.1,15.02,5
CA-2017-138079,2017-01-22,2017-01-28,Standard Class,AJ-10795,Anthony Johnson,Corporate,West,Furniture,Furnishings,FUR-FU-10001475,"Contract Clock, 14"", Brown",109.9,6,0.1,23.89,6
CA-2015-143182,2015-10-15,2015-10-20,Standard Class,DL-12865,Dan Lawera,Consumer,South,Furniture,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",15.384,3,0.1,5.04,5
CA-2017-161662,2017-02-07,2017-02-09,First Class,BE-11410,Bobby Elias,Consumer,East,Office Supplies,Paper,OFF-PA-10003465,Xerox 1912,30.352,8,0.1,2.45,2
CA-2015-145317,2015-03-18,2015-03-23,Standard Class,SM-20320,Sean Miller,Home Office,South,Technology,Machines,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,2,0.0,189.19,5
CA-2015-145317,2015-03-18,2015-03-23,Standard Class,SM-20320,Sean Miller,Home Office,South,Technology,Machines,TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,1,0.1,3184.17,5
CA-2015-145317,2015-03-18,2015-03-23,Standard Class,SM-20320,Sean Miller,Home Office,South,Office Supplies,Paper,OFF-PA-10001804,Xerox 195,21.376,9,0.3,6.77,5
CA-2015-145317,2015-03-18,2015-03-23,Standard Class,SM-20320,Sean Miller,Home Office,South,Office Supplies,Art,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,2.24,5
CA-2015-145317,2015-03-18,2015-03-23,Standard Class,SM-20320,Sean Miller,Home Office,South,Furniture,Furnishings,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",30.768,1,0.1,4.95,5
CA-2015-145317,2015-03-18,2015-03-23,Standard Class,SM-20320,Sean Miller,Home Office,South,Office Supplies,Fasteners,OFF-FA-10003112,Staples,18.936,7,0.0,1.9,5
CA-2015-145317,2015-03-18,2015-03-23,Standard Class,SM-20320,Sean Miller,Home Office,South,Furniture,Furnishings,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,5,0.3,6.54,5
CA-2015-143413,2015-05-24,2015-05-30,Standard Class,RP-19390,Resi PÃ¶lking,Consumer,East,Office Supplies,Paper,OFF-PA-10002319,Xerox 1944,116.28,5,0.3,27.48,6
CA-2018-156818,2018-07-11,2018-07-13,Second Class,JD-16015,Joy Daniels,Consumer,East,Technology,Accessories,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,1,0.2,22.79,2
CA-2018-155873,2018-06-16,2018-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,West,Office Supplies,Supplies,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,16.68,9,0.3,2.41,5
CA-2018-155873,2018-06-16,2018-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,West,Office Supplies,Paper,OFF-PA-10001246,Xerox 215,19.44,7,0.3,6.72,5
CA-2018-155873,2018-06-16,2018-06-21,Standard Class,AB-10255,Alejandro Ballentine,Home Office,West,Office Supplies,Paper,OFF-PA-10001815,Xerox 1885,192.16,8,0.3,36.48,5
CA-2016-121797,2016-01-30,2016-02-06,Standard Class,CC-12145,Charles Crestani,Consumer,West,Furniture,Furnishings,FUR-FU-10001876,"Computer Room Manger, 14""",227.36,9,0.3,62.51,7
CA-2016-121797,2016-01-30,2016-02-06,Standard Class,CC-12145,Charles Crestani,Consumer,West,Technology,Machines,TEC-MA-10000488,Bady BDG101FRU Card Printer,1919.976,6,0.0,198.19,7
US-2016-120572,2016-12-11,2016-12-15,Standard Class,GH-14425,Gary Hwang,Consumer,South,Office Supplies,Binders,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,12.828,5,0.2,0.69,4
CA-2018-132430,2018-10-09,2018-10-11,First Class,CP-12085,Cathy Prescott,Corporate,East,Furniture,Furnishings,FUR-FU-10003577,Nu-Dell Leatherette Frames,45.888,6,0.1,8.04,2
CA-2018-146031,2018-07-29,2018-08-01,Second Class,GM-14440,Gary McGarr,Consumer,East,Office Supplies,Art,OFF-AR-10002656,Sanford Liquid Accent Highlighters,60.12,2,0.3,15.01,3
CA-2015-110100,2015-04-25,2015-04-29,Standard Class,LC-16885,Lena Creighton,Consumer,South,Technology,Phones,TEC-PH-10004531,AT&T CL2909,302.376,4,0.0,61.07,4
CA-2016-103723,2016-12-01,2016-12-06,Standard Class,BT-11305,Beth Thompson,Home Office,West,Office Supplies,Art,OFF-AR-10003251,Prang Drawing Pencil Set,13.9,3,0.2,4.41,5
CA-2015-127187,2015-12-04,2015-12-08,Standard Class,CP-12085,Cathy Prescott,Corporate,East,Technology,Phones,TEC-PH-10000673,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,7,0.1,23.42,4
CA-2018-128475,2018-08-26,2018-09-01,Standard Class,SC-20680,Steve Carroll,Home Office,South,Technology,Accessories,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,9,0.2,10.31,6
CA-2015-100006,2015-09-07,2015-09-13,Standard Class,DK-13375,Dennis Kane,Consumer,East,Technology,Phones,TEC-PH-10002075,AT&T EL51110 DECT,377.97,5,0.0,122.77,6
CA-2018-144827,2018-12-21,2018-12-27,Standard Class,SE-20110,Sanjit Engle,Consumer,West,Office Supplies,Storage,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",124.36,6,0.0,21.39,6
CA-2015-110030,2015-12-06,2015-12-08,Second Class,LF-17185,Luke Foster,Consumer,Central,Furniture,Furnishings,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,23.976,2,0.0,3.14,2
CA-2015-121286,2015-11-04,2015-11-08,Second Class,ON-18715,Odella Nelson,Corporate,South,Office Supplies,Fasteners,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,8.376,3,0.3,0.66,4
CA-2015-121286,2015-11-04,2015-11-08,Second Class,ON-18715,Odella Nelson,Corporate,South,Office Supplies,Appliances,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,3,0.0,16.77,4
CA-2017-164735,2017-04-14,2017-04-19,Second Class,TB-21400,Tom Boeckenhauer,Consumer,South,Office Supplies,Storage,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,81.2,9,0.1,24.16,5
CA-2015-153479,2015-10-04,2015-10-08,Standard Class,DF-13135,David Flashing,Consumer,West,Office Supplies,Labels,OFF-LA-10004689,Avery 512,14.45,7,0.3,0.87,4
CA-2015-153479,2015-10-04,2015-10-08,Standard Class,DF-13135,David Flashing,Consumer,West,Office Supplies,Binders,OFF-BI-10002867,GBC Recycled Regency Composition Covers,95.648,8,0.2,15.07,4
CA-2018-149888,2018-11-07,2018-11-13,Standard Class,EP-13915,Emily Phan,Consumer,East,Technology,Phones,TEC-PH-10003811,Jabra Supreme Plus Driver EditionÂ Headset,359.97,9,0.1,98.98,6
CA-2018-149888,2018-11-07,2018-11-13,Standard Class,EP-13915,Emily Phan,Consumer,East,Furniture,Tables,FUR-TA-10000849,Bevis Rectangular Conference Tables,350.352,6,0.3,116.99,6
CA-2018-119193,2018-12-22,2018-12-24,First Class,SK-19990,Sally Knutson,Consumer,East,Office Supplies,Binders,OFF-BI-10000848,Angle-D Ring Binders,1.641,4,0.0,0.27,2
CA-2018-119193,2018-12-22,2018-12-24,First Class,SK-19990,Sally Knutson,Consumer,East,Technology,Phones,TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958,1,0.2,196.31,2
